id,corridorid,level,name,longname,unit,image,enable,idSAP,tax,creationdate,lastmodifydate,bImage,salescount,owner,tipo_art
46000853215,1842,A060019,SALS OLD THCK 453G,SALSA OLD EL PASO SUAV THCK.CHNK 453GR,ST,,0,000000000010004252,0.12,7/6/2011,11/9/2012,0,0,0,ZVIV
47400053830,2359,G040301,GILLET CUSTOM P3 X4,AFEITADORA GILLETTE CUSTOM PLUS 3 X4 PZ,ST,,0,000000000036003795,0.12,4/9/2015,12/4/2015,0,79,0,ZPER
47400078116,2359,G040301,GILLET SENSOR3X4UN,AFEITADORA GILLETTE SENSOR 3 HOJI X4UND,ST,,0,000000000036003796,0.12,4/10/2015,12/4/2015,0,9,0,ZPER
47400130708,2361,G040303,GEL AFEITAR SENSIT 198,GEL DE AFEITAR SENSITIVE SKIN 198 ML,ST,,0,000000000036001058,0.12,7/6/2011,1/9/2013,-1,0,0,ZPER
47400130906,2361,G040303,ESPUMA AFEI SENSITI 245,ESPUMA DE AFEITAR SENSITIVE SKIN 245 ML,ST,,0,000000000036001054,0.12,7/6/2011,1/9/2013,-1,0,0,ZPER
47400141490,2361,G040303,GEL AFEI SC SENS 198,GEL DE AFEITAR SATIN CARE PIEL SENSI 198,ST,,0,000000000036001057,0.12,7/6/2011,2/11/2016,0,1,0,ZPER
47400179240,2360,G040302,CARTUCHO MACH3 X 2,CARTUCHO MACH3 2 PIEZAS,ST,,0,000000000036001075,0.12,7/6/2011,7/28/2014,-1,8,0,ZPER
47400179660,2360,G040302,CARTUCHO MACH3 X 4,CARTUCHO MACH3 4 PIEZAS,ST,,0,000000000036001048,0.12,7/6/2011,12/8/2015,-1,69,0,ZPER
48001024878,1846,A060202,MSTZ MIEL HELLS 304G,MOSTAZA HELLAMANNS HONEY MUSTARD 269g,ST,,0,000000000010008079,0.12,7/6/2011,9/19/2017,0,6,0,ZVIV
48001085022,2266,F020005,APRES NIAG LIM 624,APRESTO NIAGARA LIMON 624 G,ST,,0,000000000026000267,0.12,7/6/2011,8/31/2017,-1,46,0,ZMTO
48001085466,2266,F020005,APRES NIAGA ORIG 624,APRESTO NIAGARA ORIGINAL 624 G,ST,,0,000000000026000265,0.12,7/6/2011,8/31/2017,-1,61,0,ZMTO
48001085503,2266,F020005,APRES NIAGA HEAV 624,APRESTO NIAGARA HEAVY 624GRS,ST,,0,000000000026000269,0.12,7/6/2011,11/15/2011,-1,3,0,
48001259256,1845,A060201,DIJONNAISE HELLM 12 OZ,MOSTAZA HELLMANNS DIJONNAISE 12 OZ,ST,,0,000000000010006534,0.12,7/6/2011,6/13/2016,0,1,0,ZVIV
48001270404,1820,A050006,MANTEQ SKIPPY C MANI 462 G,MANTEQUILLA SKIPPY TROZO DE MANI 462 G,ST,,0,000000000010006533,0.12,7/6/2011,12/11/2014,0,6,0,ZVIV
48001270640,1820,A050006,MANTEQ MANI SKIPPY462 G,MANTEQUILLA SKIPPY DE MANI 462 G,ST,,0,000000000010006532,0.12,7/6/2011,12/11/2014,0,3,0,ZVIV
48001279155,1822,A050102,SALSA HELM TAR 9.3 OZ,"SALSA HELMANS TARTARA 9,3 OZ",ST,,0,000000000010007402,0.12,7/6/2011,3/23/2018,0,0,0,ZVIV
48001520813,1845,A060201,MOST HELLM DIJONN347G,MOSTAZA HELLMANNS DIJONNAISE 347G,ST,,0,000000000010006534,0.12,6/14/2016,4/26/2018,0,0,0,ZVIV
48341002963,2344,G040010,HISOP SWISSPERS 300,HISOPOS SWISSPERS SWAB MULTI CARE 300UN,ST,,0,000000000036003083,0.12,10/20/2012,3/23/2018,0,10,0,ZPER
48341002970,2344,G040010,HISOP SWISSPERS 500,HISOPOS SWISSPERS SWAB MULTI CARE 500UN,ST,,0,000000000036003084,0.12,10/20/2012,2/11/2016,0,0,0,ZPER
48942202267,1884,A090004,PINA NINA ROD ALM 455,PINA NINA RODAJAS EN ALMIBAR 455G,ST,,0,000000000010000954,0.12,7/6/2011,4/26/2018,0,1,0,ZVIV
48942203233,1884,A090004,HIGOS NINA ALMIB 580,HIGOS NINA EN ALMIBAR 580 G,ST,,0,000000000010000934,0.12,7/6/2011,3/23/2018,0,16,0,ZVIV
48942205237,1884,A090004,DULC NINA LEC PA 600,DULCE NINA LECHOSA PAPELON 600 G,ST,,0,000000000010000938,0.12,7/6/2011,4/26/2018,0,18,0,ZVIV
48942206234,1884,A090004,LECHOZA NINA AL 600,LECHOSA NINA ALMIBAR 600G,ST,,0,000000000010000931,0.12,7/6/2011,4/26/2018,0,36,0,ZVIV
48942301110,1788,A040005,MERMELADA NINA F 360,MERMELADA NINA FRESA 360 G,ST,,0,000000000010000950,0.12,7/6/2011,4/26/2018,0,46,0,ZVIV
48942302080,1788,A040005,MERM NINA CIRUEL350G,MERMELADA NINA CIRUELA 350G,ST,,0,000000000010012060,0.12,2/7/2017,4/26/2018,0,1,0,ZVIV
48942307118,1788,A040005,MERM NINA GUAYAB 360,MERMELADA NINA GUAYABA 360 G,ST,,-1,000000000010000949,0.12,7/6/2011,6/7/2018,0,280,0,ZVIV
48942309112,1788,A040005,MERMELADA NINA D 360,MERMELADA NINA DURAZNO 360 G,ST,,-1,000000000010000951,0.12,7/6/2011,6/7/2018,0,33,0,ZVIV
48942514230,1896,A090203,PEPINOS NINA POL 450,PEPINOS NINA OGORKI 450 G,ST,,0,000000000010000957,0.12,7/6/2011,4/26/2018,-1,30,0,ZVIV
48942515237,1896,A090203,PEPINO NINA AGRID 450,PEPINOS NINA AGRIDULCE 494 G,ST,,0,000000000010000958,0.12,7/6/2011,2/11/2016,0,2,0,ZVIV
48942516234,1896,A090203,PEPINOS NINA REB 450,PEPINOS NINA REBANADOS 450 G,ST,,0,000000000010000956,0.12,7/6/2011,4/26/2018,0,8,0,ZVIV
48942521238,1887,A090007,REPOLLO NINA A 480,REPOLLO NINA AGRIO 470 G,ST,,0,000000000010000953,0.12,7/6/2011,9/8/2017,0,14,0,ZVIV
50000484287,3062,U010103,NAN SOYA S SACAR 900,FORMULA INFANT NAN SOYA S SACAROSA 900 G,ST,,0,000000000060001304,0,3/6/2014,11/19/2015,0,2,0,ZINF
50000686544,3062,U010103,NAN SOYA S SACAR 400,FORMULA NAN SOYA SIN SACAROSA 400 G,ST,,0,000000000060000660,0,7/20/2011,12/8/2015,0,2,0,ZINF
50100171704,1886,A090006,SOPA POLLO ARROZ 397,SOPA HEALTHY CHOICE POLLO ARROZ 397 G,ST,,0,000000000010009769,0.12,6/6/2012,9/19/2017,-1,19,0,ZVIV
50100171711,1886,A090006,SOPA POLLO VEGET 397,SOPA HEALTHY CHOICE VEGETALES CAMP 397G,ST,,0,000000000010009770,0.12,6/6/2012,9/19/2017,-1,9,0,ZVIV
50100171735,1886,A090006,SOPA POLLO FIDEOS 397,SOPA HEALTHY CHOICE POLLO FIDEOS 397 G,ST,,0,000000000010009772,0.12,6/6/2012,9/19/2017,-1,5,0,ZVIV
50100171834,1886,A090006,SOPA VEGET BARL 397,SOPA HEALTHY CHOICE VEGETALES 397 G,ST,,0,000000000010009771,0.12,6/6/2012,2/10/2016,-1,3,0,ZVIV
50100171865,1886,A090006,SOPA HE LENTEJAS 397,SOPA HEALTHY CHOICE LENTEJAS 397 G,ST,,0,000000000010009773,0.12,6/6/2012,11/24/2014,-1,18,0,ZVIV
50100402044,1886,A090006,SOPA HEAL CARNE 397,SOPA HEALTHY CHOICE CARNE 397 G,ST,,0,000000000010009774,0.12,6/6/2012,11/24/2014,-1,3,0,ZVIV
50415020155,2030,C010302,BURGMET CARN EMME X4,HAMBURGUESAS BURGMET CARNE EMMENT X 4UND,ST,,0,000000000020003246,0.12,3/2/2016,9/21/2017,0,0,0,ZREF
50700008561,1811,A040501,CONO HY TOP HEL 142,CONO DULCE HY TOP PARA HELADOS 142 GR,ST,,0,000000000010009047,0.12,7/6/2011,9/19/2017,0,0,0,ZVIV
50700242040,1826,A060003,SALSA BBQ HY TOP 510,SALSA BBQ HY TOP ORIGINAL 510 G,ST,,0,000000000010009035,0.12,7/6/2011,11/26/2014,0,0,0,ZVIV
50700268774,1935,B010006,ACEITE CANL HYTOP 1 L,ACEITE DE CANOLA HY TOP 1 LT,ST,,0,000000000010009287,0,7/14/2011,2/22/2012,0,1,0,
50700563299,1935,B010006,ACEIT CANOL HYT 946,ACEITE HY TOP CANOLA 946 ML,ST,,0,000000000010009287,0,2/22/2012,10/1/2015,0,7,0,ZCBA
50875804753,2155,D030305,EXTR JUGO B&D 2200B,EXTRACTOR D JUGO B&D FRUT VEGET JE2200B,ST,,0,000000000058000383,0.12,7/22/2013,10/2/2015,-1,112,0,ZELE
50875805972,2151,D030301,LIC B&D 10VEL BD10GSS,LICUADORA B&D 10VEL VASO VID AC INOX350W,ST,,0,000000000058000675,0.12,6/17/2015,10/2/2015,0,0,0,ZELE
50875807501,2151,D030301,LIC 10VEL B&D 2010BP,LICUADORA B&D 10VEL VASO PLAST 350W NEG,ST,,0,000000000058000384,0.12,7/22/2013,10/2/2015,-1,10,0,ZELE
50875807679,2164,D030401,CAFET 12TAZ B&D1200B,CAFETERA 12 TAZAS B&D BDCM1200B,ST,,0,000000000058000382,0.12,7/22/2013,3/2/2015,-1,18,0,ZELE
50875812192,2151,D030301,LIC B&D10VEL DBL2012WP,LICUADORA B&D 10VEL VASO PLAST 550W BLAN,ST,,0,000000000058000676,0.12,6/17/2015,10/2/2015,0,0,0,ZELE
51000000118,1834,A060011,SOPA CAPBEL TOM 305,SOPA CAPBELLS TOMATE 305 GRS,ST,,0,000000000010006760,0.12,7/6/2011,11/15/2011,-1,1,0,
51000011411,1886,A090006,SOPA CAMB MINES 350G,SOPA CAMBELLS MINESTRONE 350 GR,ST,,0,000000000010003839,0.12,7/6/2011,10/7/2015,-1,7,0,ZVIV
51000059376,1886,A090006,CREM CAMB ESPAR 305G,CREMA CAMPBELLS ESPARRAGOS 305GR,ST,,0,000000000010003854,0.12,7/6/2011,11/15/2011,-1,1,0,
51000112859,1886,A090006,SOPA CAMB FRIJO 312G,SOPA CAMBELLS FRIJOLES COCHINO 312GR,ST,,0,000000000010003851,0.12,7/6/2011,10/7/2015,0,1,0,ZVIV
51000162953,1886,A090006,SOPA CAMB TOMT 305G,SOPA CAMPBELLS TOMATE NUEVO 305 G,ST,,0,000000000010003823,0.12,7/6/2011,10/14/2016,0,13,0,ZVIV
51000162960,1886,A090006,SOP CEBOLL CAMBEL 298,SOPA DE CEBOLLA CAMBELS 298 GR,ST,,0,000000000010008943,0.12,7/6/2011,10/7/2015,0,1,0,ZVIV
51000162977,1886,A090006,CONSOME CAMBELL 298,CONSOME DE RES CAMBELLS 298 GR,ST,,0,000000000010008942,0.12,7/6/2011,10/14/2016,0,14,0,ZVIV
51009309816,2361,G040303,ESP P SILK RASPB 227G,ESPUMA AFEITAR DAMA PURE SILK RASPB 227G,ST,,0,000000000036003245,0.12,5/21/2013,2/11/2016,-1,1,0,ZPER
51009309847,2361,G040303,ESP P SILK COCO 227G,ESPUMA AFEITAR DAMA PURE SILK COCO 227G,ST,,0,000000000036003246,0.12,5/21/2013,2/11/2016,-1,4,0,ZPER
51131000162,2410,H020004,ADH NEXCARE M 50X9,"ADHESIVO NEXCARE MICROPORE 50,8MMX9,14M",ST,,0,000000000040000041,0.12,7/6/2011,6/6/2016,0,1,0,ZFAR
51131669901,2411,H020005,CURITA NEXCARE COOL,CURITAS NEXCARE COOL MOO IMPERMEA X20,ST,,0,000000000040000056,0.12,7/6/2011,7/18/2012,0,0,0,ZFAR
51131803466,2837,T100004,CIERRE MAGICO 3M,CIERRE MAGICO 3 M,ST,,0,000000000054000145,0.12,7/6/2011,6/7/2013,0,0,0,ZPAP
51500000816,1788,A040005,MERM SMUC CEREZ 340G,MERMELADA SMUCKERS CEREZA 340GR,ST,,0,000000000010003916,0.12,7/6/2011,2/6/2013,-1,1,0,ZVIV
51500000847,1788,A040005,MERM SMUC NARAN 340G,MERMELADA SMUCKERS NARANJA 340GR,ST,,0,000000000010003918,0.12,7/6/2011,11/9/2012,0,0,0,ZVIV
51500000892,1788,A040005,MERM SMUC FRAMB 340G,MERMELADA SMUCKERS FRAMBUESA 340GR,ST,,0,000000000010003919,0.12,7/6/2011,11/15/2011,-1,0,0,
51500000953,1788,A040005,MERM SMUC FRESA 340G,MERMELADA SMUCKERS FRESA 340GR,ST,,0,000000000010003917,0.12,7/6/2011,2/11/2016,-1,6,0,ZVIV
52181017117,2922,U030011,SAFETY TOMA C CLEAR,PROTECT SAFETY 1ST CLEAR TOMA CORRIENT,ST,,0,000000000060001389,0.12,8/15/2014,4/26/2018,0,1,0,ZINF
52603065030,3011,A020006,BEB ALM PACIFIC ORIG 946,BEBIDA PACIFIC ALMENDRA ORIGN S/A 946ML,ST,,0,000000000010009759,0.12,6/5/2012,4/28/2016,-1,0,0,ZVIV
52603065047,1743,A020005,BEB ALM VAIN S/A 946ML,BEBIDA PACIFIC ALMEND VAINILLA S/A 946ML,ST,,0,000000000010011132,0.12,6/12/2012,9/19/2017,-1,1,0,ZVIV
52603065504,1743,A020005,BEB ALM VAIN S/A 946ML,BEBIDA PACIFIC ALMEND VAINILLA C/A 946ML,ST,,0,000000000010001020,0.12,3/17/2015,2/11/2016,0,0,0,ZVIV
52603065702,1737,A010103,AVENA ORGAN ORIG946,AVENA PACIFIC ORGANIC OAT ORIGINAL 946ML,ST,,0,000000000010010383,0.12,8/17/2013,9/25/2015,0,0,0,ZVIV
52603065801,1737,A010103,AVENA ORGAN VAIN946,AVENA PACIFIC ORGANIC OAT VAINILLA 946ML,ST,,0,000000000010010384,0.12,8/17/2013,9/25/2015,0,1,0,ZVIV
52603065979,1737,A010103,PACIFIC CHOCOLA 946,BEBIDA PACIFIC ACHOCOLAT HAZELNUT 946 ML,ST,,0,000000000010010385,0.12,8/17/2013,11/11/2015,0,0,0,ZVIV
53100320554,2449,H070006,CRE AQUAFRESH 130G,CREMA DENT AQUAFRESH EXT FRESH 130 GR,ST,,0,000000000040002676,0.12,7/6/2011,1/29/2014,0,0,0,ZFAR
53100328536,2449,H070006,CRE DEN AQUAFR K130,CREMA DENT AQUAFRESH KIDS 130 GR,ST,,0,000000000040002678,0.12,7/6/2011,1/29/2014,0,1,0,ZFAR
54228107010,1802,A040101,CARAB MARIATRADI 200G,GALLETA CARABOBO MARIA TRADICION 200G,ST,,-1,000000000010003156,0.12,7/6/2011,6/7/2018,-1,279,0,ZVIV
54228107019,1804,A040201,GALL CARA SODA CEL 250,GALLETA CARABOBO SODA CELOFAN 240 G,ST,,-1,000000000010003077,0.12,7/6/2011,6/7/2018,0,84,0,ZVIV
54228107201,1804,A040201,GALL CARA S SSAL 235,GALLETA CARABOBO SODA SIN SAL 235G,ST,,0,000000000010003079,0.12,7/6/2011,12/8/2015,-1,23,0,ZVIV
54228107300,1804,A040201,GALL SALTIN CEL 250,GALLETA SALTIN CELOFAN 250G,ST,,0,000000000010003088,0.12,7/6/2011,9/19/2017,0,5,0,ZVIV
54228107409,1804,A040201,GALL CARA SO KRA 250,GALLETA CARABOBO SODA KRAWI 250G,ST,,0,000000000010003078,0.12,7/6/2011,12/8/2015,0,2,0,ZVIV
54228107607,1802,A040101,GALL CAR CHO CHI 170,GALLETA CHOCOLATE CHIPS 170GR,ST,,0,000000000010003081,0.12,7/6/2011,11/28/2014,-1,9,0,ZVIV
54228109908,1802,A040101,GALL CARAB AVENA 170,GALLETA CARABOBO AVENA PASA 170G,ST,,0,000000000010003154,0.12,7/6/2011,4/26/2018,0,1,0,ZVIV
54228110928,1802,A040101,GALL CRE VAINILL 210 G,GALLETA CREMITA VAINI CARABOBO 210 G,ST,,0,000000000010008074,0.12,7/6/2011,2/10/2016,0,0,0,ZVIV
54228110966,1802,A040101,GALL CRE CHOCO 210 G,GALLETA CREMITA CHOCO CARABOBO 210 G,ST,,0,000000000010008073,0.12,7/6/2011,2/10/2016,0,0,0,ZVIV
55325033608,1743,A020005,PEDIASURE LIQ FR 237,COMPLEMENTO LIQ PEDIASURE FRESA 237 ML,ST,,0,000000000010000449,0.12,7/6/2011,9/8/2015,0,0,0,ZVIV
55325033707,1742,A020004,PEDIS LIQ CHOC 237ML,COMPLEMENTO PEDISURE LIQ CHOCOLATE 237ML,ST,,0,000000000010007393,0.12,7/6/2011,1/30/2013,0,0,0,ZVIV
55437622707,2261,F010308,FILTRO CAFÉ MELITA 2,FILTRO MELITA CAFE N 2,ST,,0,000000000026000316,0.12,7/6/2011,10/2/2015,-1,3,0,ZMTO
55437629522,2261,F010308,FILTRO CES MELIT 200,FILTRO MELITA CESTA X 200,ST,,0,000000000026000288,0.12,7/6/2011,10/2/2015,-1,8,0,ZMTO
55437629553,2261,F010308,FILTRO CES MELITA 100,FILTRO MELITA CESTA 100 UND,ST,,0,000000000026000289,0.12,7/6/2011,6/15/2016,-1,6,0,ZMTO
55773026245,2021,C010002,MCCAIN HOME FRIES REGULAR CUTS 750GR,MCCAIN HOME FRIES REGULAR CUTS 750GR,ST,,0,000000000020001216,0.12,7/6/2011,11/15/2011,-1,0,0,
55773076233,1771,A030008,MC PASTEL CHOCOLATE 510GR,MC PASTEL CHOCOLATE 510GR,ST,,0,000000000010006530,0.12,7/6/2011,11/17/2015,0,1,0,ZVIV
55773077407,2021,C010002,PAPAS MCCAIN STRAIGHT CUT 500GR.,PAPAS MCCAIN STRAIGHT CUT CONGEL 500 GR,ST,,0,000000000010006531,0.12,7/6/2011,8/14/2013,-1,6,0,ZREF
55773077452,2021,C010002,MCAIN PAPA CORTE RECTO 1KG,PAPAS MC CAIN TRADICIONAL CONGELADA 1KG,ST,,0,000000000020001214,0.12,7/6/2011,8/31/2012,0,0,0,ZREF
58449220015,1732,A010004,CEREAL OATY BITES 350,CEREAL NATURES P ORGAN OATY BITES 350GR,ST,,0,000000000010009753,0.12,6/2/2012,2/11/2016,-1,1,0,ZVIV
58449602187,1729,A010001,CEREAL CORN FLAK300,CEREAL NATURES P ORGAN CORN FLAK 300GR,ST,,0,000000000010009755,0.12,6/2/2012,9/25/2015,-1,0,0,ZVIV
58449620013,1730,A010002,CEREAL RICE PUFF170,CEREAL NATURES P ORGAN RICE PUFFS 170GR,ST,,0,000000000010009750,0.12,6/2/2012,2/11/2016,-1,1,0,ZVIV
58449620037,1729,A010001,CEREAL CORN PUF 170,CEREAL NATURES P ORGAN CORN PUFFS 170GR,ST,,0,000000000010009754,0.12,6/2/2012,2/11/2016,0,0,0,ZVIV
58449777076,1732,A010004,CEREAL BANAN ALM 311,CEREAL NATURES P ORGAN BANANA ALM 311GR,ST,,0,000000000010009752,0.12,6/2/2012,2/10/2016,-1,4,0,ZVIV
58449779032,1732,A010004,CEREAL MAIZ ARROZ 325,CEREAL NATURES P ORGAN MAIZ ARROZ 325GR,ST,,0,000000000010009751,0.12,6/2/2012,9/25/2015,-1,1,0,ZVIV
58449860013,1729,A010001,CEREAL AMAZON F400G,CEREAL ENVIROKIDZ ORGAN AMAZON FRO 400GR,ST,,0,000000000010009757,0.12,6/2/2012,2/11/2016,-1,0,0,ZVIV
58449860044,1729,A010001,CEREAL PANDA P 300GR,CEREAL ENVIROKIDZ ORGAN PANDA PUFF300GR,ST,,0,000000000010009758,0.12,6/2/2012,9/25/2015,-1,1,0,ZVIV
58449860075,1729,A010001,CEREAL LEAPIN LEM284,CEREAL ENVIROKIDZ ORGAN LEAPIN LEM 284GR,ST,,0,000000000010009756,0.12,6/2/2012,4/28/2016,-1,0,0,ZVIV
58449890119,1733,A010005,GRANOL ACAIAPPLE 325,GRANOLA NATURES P ORGAN ACAIAPPLE 325GR,ST,,0,000000000010009760,0,6/12/2012,2/10/2016,-1,1,0,ZVIV
60258352504,2223,E020802,JARRA BRITA C FILT 6T,JARRA BRITA PITCHER SIST D FILTRACION 6T,ST,,0,000000000026005135,0.1,4/26/2013,1/30/2017,0,0,0,ZHOG
60258355017,3026,E020014,FILTRO BRITA REP JARRA,FILTRO DE CORBON BRITA REPUEST P JARRA,ST,,0,000000000026004627,0.12,6/12/2012,10/2/2015,-1,0,0,ZHOG
60258424126,2223,E020802,JARRA BRITA CON FILTR,JARRA PLASTICA BRITA CON FILTRO D CORBON,ST,,0,000000000026004625,0.12,6/12/2012,4/25/2013,-1,0,0,ZHOG
60258426298,2223,E020802,JARRA BRITA C FILT 5T,JARRA BRITA C SISTEMA DE FILTRACION 5 T,ST,,0,000000000026004626,0.12,6/12/2012,10/2/2015,-1,1,0,ZHOG
60415020161,2030,C010302,BURGMET CARN CHEDD X4,HAMBURGUESAS BURGMET CARNE CHEDDA X 4UND,ST,,0,000000000020003248,0.12,3/17/2016,9/21/2017,0,1,0,ZREF
60815034225,2449,H070006,CRE DEN AQUAF W 130,CREMA DENT AQUAFRESH WHITE SHINE 125GR,ST,,0,000000000040002681,0.12,7/6/2011,1/29/2014,0,0,0,ZFAR
61314000018,1763,A020704,AGUA EVIAN MIN 1.5LT,"AGUA EVIAN MINERAL 1,5 LT",ST,,0,000000000010005272,0.12,7/6/2011,2/11/2016,-1,1,0,ZVIV
61314000056,1763,A020704,AGUA EVIAN MIN 330ML,AGUA MINERAL EVIAN 330 ML,ST,,0,000000000010005270,0.12,7/6/2011,2/11/2016,-1,4,0,ZVIV
61314000070,1763,A020704,AGUA EVIAN MIN 1LT,AGUA MINERAL EVIAN 1 LT,ST,,0,000000000010005271,0.12,7/6/2011,2/11/2016,-1,5,0,ZVIV
62338758244,2246,F010110,AMB AIRW ELEC MAN RP,AMBIENT AIRWICK ELEC MANZ&CANE RPTO,ST,,0,000000000030000646,0.12,7/6/2011,9/25/2015,0,1,0,ZMTO
64144030026,1932,B010003,PAM EX VIR ORGAN SP141,ACEITE OLIVA PAM EXT VIRG ORGAN SPRA141G,ST,,0,000000000016000782,0.12,6/7/2012,11/24/2014,-1,18,0,ZCBA
64144030033,1935,B010006,PAM CANOL ORGA SP141,ACEITE OLIVA PAM CANOLA ORGAN SPRA141G,ST,,0,000000000016000783,0.12,6/7/2012,11/24/2014,-1,5,0,ZCBA
64144030095,1934,B010005,ACEITE PAM BAKING,ACEITE PAM BAKING 141GR,ST,,0,000000000010004808,0.12,7/6/2011,8/31/2012,0,0,0,ZVIV
64144040919,1934,B010005,ACEITE PAM BAKING,ACEITE PAM PARA HORNEAR CON HARINA 141 G,ST,,0,000000000010004808,0.12,9/1/2012,10/1/2015,0,2,0,ZCBA
64144321391,1846,A060202,MOSTAZ C/MIEL BA E/G,MOSTAZA C/MIEL BAJA E/GRASAS CONA FO,ST,,0,000000000010004835,0.12,7/6/2011,11/15/2011,0,0,0,
67454500414,2505,I030102,"TEQUIL D JULIO REP,75L",TEQUILA DON JULIO REPOSADO 0.75ML,ST,,0,000000000044001050,0.12,7/6/2011,1/7/2013,0,0,0,ZLIC
70074110332,2888,U010101,ALIMENT EYEQ 0/12 400G,FORMULA ALIMENTUM EYE Q HIPOA 0A12 400G,ST,,0,000000000060001428,0,9/13/2014,12/8/2015,0,0,0,ZINF
70074520711,1743,A020005,ENSURE HP VAINIL 237,COMPLEMENTO ENSURE HP VAINILLA 237 ML,ST,,0,000000000010000055,0.12,2/22/2012,9/8/2015,0,1,0,ZVIV
70272232010,2064,C020010,CHA REDDI W FRU 184,CREMA CHANTILLIY REDDI WIP FRUTAS 184 G,ST,,0,000000000020002368,0.12,12/6/2011,10/6/2015,0,0,0,ZREF
70272232027,2064,C020010,CHA REDDI W ORG 184,CREMA CHANTILLIY REDDI WIP ORIG 184 G,ST,,0,000000000010004834,0.12,12/6/2011,3/23/2018,0,0,0,ZREF
70272232034,2064,C020010,CHANTILL REDDI W E C,CREMA CHANTILLY REDDI WIP EXT CREMA184 G,ST,,0,000000000010004862,0.12,11/26/2011,3/23/2018,0,2,0,ZREF
70272232058,2064,C020010,CHA REDDI W OR L 184,CREMA CHANTILLY REDDI WIP OR LIGHT 184 G,ST,,0,000000000010004833,0.12,12/6/2011,9/21/2017,0,1,0,ZREF
70272481012,2703,P030001,REDD W CHANTI ORG 198G,REDDI WIP CREMA CHANTI ORIGINAL 198GR,ST,,0,000000000010004834,0.12,7/6/2011,12/5/2011,0,0,0,
70272481036,2703,P030001,REDD W CHANTI EXT CR,REDDI WIP CREMA CHANTI ORIGI EXTRA CR,ST,,0,000000000010004862,0.12,7/6/2011,11/25/2011,0,0,0,
70491121171,3075,A020008,BLO MARY MIX SPICY 1L,MEZCLA COCTEL BLOODY MARY SPICY M OF M 1,ST,,0,000000000010009558,0.12,7/6/2011,2/11/2016,0,0,0,ZVIV
70491212251,3075,A020008,BLOODY MARY MIXER 1LT,MEZCLA PARA COCTEL BLOODY MARY M OF M 1L,ST,,0,000000000010009555,0.12,7/6/2011,2/11/2016,0,0,0,ZVIV
70491212725,3075,A020008,MARGARITA MIXER  1LT,MEZCLA PARA COCTEL MARGARITA M OF M 1LTS,ST,,0,000000000010009556,0.12,7/6/2011,4/26/2018,0,0,0,ZVIV
70491212824,3075,A020008,PINA COLAD MIXER 1LT,MEZCLA PARA COCTEL PINA COLAD M OF M 1LT,ST,,0,000000000010009554,0.12,7/6/2011,4/26/2018,0,0,0,ZVIV
70491213227,3075,A020008,DAIQ FRESA MARG MIX 1L,MEZCLA PARA COCTEL STRAWB DAIQ M OFM 1LT,ST,,0,000000000010009557,0.12,7/6/2011,9/19/2017,0,0,0,ZVIV
70491225008,3075,A020008,MOJITO MIXER OF M 1LT,MEZCLA PARA COCTEL MOJITO MIXER OF M 1LT,ST,,0,000000000010009553,0.12,7/6/2011,4/26/2018,0,0,0,ZVIV
70510597557,1754,A020501,PANNELA PAP LIMON 355C,BEBIDA PANNELA PAPELON CON LIMON 355CC,ST,,0,000000000010009232,0.12,7/6/2011,7/27/2011,0,0,0,
70655960301,3075,A020008,PINA COL MR MRS MIX 1,MEZCLA COCTEL PINA COLADA MR Y MRS MIX 1,ST,,0,000000000010009559,0.12,7/6/2011,4/26/2018,0,0,0,ZVIV
70662010020,1886,A090006,TOP RAMEN SOPA DE CARNE DE RES,SOPA TOP RAMEN CARNE 85 G,ST,,0,000000000010006451,0.12,7/6/2011,9/19/2017,0,1,0,ZVIV
70662130032,1886,A090006,SOPA NISSIN POLLO 71G,SOPA NISSIN POLLO 71,ST,,0,000000000010012209,0.12,5/27/2017,4/26/2018,0,0,0,ZVIV
70662140017,1886,A090006,SOPA NISSIN CARNE 64,SOPA NISSIN CARNE 64G,ST,,0,000000000010006558,0.12,7/6/2011,9/19/2017,-1,7,0,ZVIV
70662140024,1886,A090006,SOPA NISSIN CAMAR 64,SOPA NISSIN CAMARON 64G,ST,,0,000000000010006557,0.12,7/6/2011,9/19/2017,-1,12,0,ZVIV
70662140031,1886,A090006,SOPA NISSIN POLLO 64G,SOPA NISSIN POLLO 64G,ST,,0,000000000010006556,0.12,7/6/2011,9/19/2017,-1,24,0,ZVIV
70662140062,1886,A090006,SOPA NISSIN QUESO 64,SOPA NISSIN DE QUESO DESHIDRATADA 64 G,ST,,0,000000000010006555,0.12,7/6/2011,9/19/2017,0,0,0,ZVIV
70662140086,1886,A090006,SOPA NISSIN MARISC 64,SOPA NISSIN MARISCOS 64 G,ST,,0,000000000010006554,0.12,7/6/2011,9/19/2017,0,1,0,ZVIV
70662142011,1886,A090006,SOP NISSIN CARN PI 64,SOPA NISSIN CARNE CON PICANTE 64 G,ST,,0,000000000010006553,0.12,7/6/2011,9/19/2017,0,3,0,ZVIV
70662142028,1886,A090006,SOP NISSIN CAMAR PI 64,SOPA NISSIN CAMARON CON PICANTE 64 G,ST,,0,000000000010006552,0.12,7/6/2011,9/19/2017,0,1,0,ZVIV
